# Pathway	31-8B_Abundance
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_vulgatus	41.3724920351
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_ovatus	24.0807583311
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Eggerthella.s__Eggerthella_lenta	21.4264914330
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_thetaiotaomicron	13.0556477643
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|unclassified	6.2869827185
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II	254.2514951955
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_vulgatus	41.3724920351
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_ovatus	24.0807583311
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Eggerthella.s__Eggerthella_lenta	21.4264914330
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_thetaiotaomicron	13.0556477643
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|unclassified	6.2869827185
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I	250.2606377714
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Bacteroides.s__Bacteroides_uniformis	128.6007484177
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus	38.4687140966
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Bacteroides.s__Bacteroides_thetaiotaomicron	15.3879406380
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|unclassified	14.9446119605
PWY-5497: purine nucleobases degradation II (anaerobic)	244.3350665877
PWY-5030: L-histidine degradation III	238.7997369272
PWY-5030: L-histidine degradation III|g__Bacteroides.s__Bacteroides_uniformis	131.3508817140
PWY-5030: L-histidine degradation III|g__Bacteroides.s__Bacteroides_ovatus	38.4636360365
PWY-5030: L-histidine degradation III|unclassified	22.6226870797
PWY-5030: L-histidine degradation III|g__Bacteroides.s__Bacteroides_vulgatus	17.2221604499
PWY-5030: L-histidine degradation III|g__Bacteroides.s__Bacteroides_thetaiotaomicron	13.2057201728
GLYCOLYSIS-E-D: superpathway of glycolysis and the Entner-Doudoroff pathway	235.6838875848
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis	231.3499361707
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	123.4307889407
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis|g__Bacteroides.s__Bacteroides_ovatus	33.4834725379
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis|g__Bacteroides.s__Bacteroides_thetaiotaomicron	14.2997110147
PPGPPMET-PWY: ppGpp metabolism	225.4962379837
PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)	221.9337740921
PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)|unclassified	10.4932631969
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation	221.2581937111
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Dialister.s__Dialister_invisus	95.1008719899
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Eggerthella.s__Eggerthella_lenta	12.0243303453
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|unclassified	7.2761269267
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Asaccharobacter.s__Asaccharobacter_celatus	4.5799438798
HISDEG-PWY: L-histidine degradation I	211.1817732878
HISDEG-PWY: L-histidine degradation I|g__Bacteroides.s__Bacteroides_uniformis	113.7360704873
HISDEG-PWY: L-histidine degradation I|g__Bacteroides.s__Bacteroides_ovatus	32.2621227100
HISDEG-PWY: L-histidine degradation I|unclassified	24.7607146442
HISDEG-PWY: L-histidine degradation I|g__Bacteroides.s__Bacteroides_vulgatus	17.8484359463
HISDEG-PWY: L-histidine degradation I|g__Bacteroides.s__Bacteroides_thetaiotaomicron	11.5055398963
PWY-5676: acetyl-CoA fermentation to butanoate II	205.2849548817
PWY-5676: acetyl-CoA fermentation to butanoate II|g__Anaerostipes.s__Anaerostipes_hadrus	51.7603883453
PWY-5676: acetyl-CoA fermentation to butanoate II|g__Coprococcus.s__Coprococcus_catus	17.0121104613
PWY-6902: chitin degradation II (Vibrio)	202.4927936367
PWY-6902: chitin degradation II (Vibrio)|g__Bacteroides.s__Bacteroides_uniformis	149.3259118674
PWY-6902: chitin degradation II (Vibrio)|g__Bacteroides.s__Bacteroides_thetaiotaomicron	16.4410025385
PWY-6902: chitin degradation II (Vibrio)|g__Bacteroides.s__Bacteroides_vulgatus	8.6454929455
PWY-6902: chitin degradation II (Vibrio)|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	6.3495300344
PWY-6606: guanosine nucleotides degradation II	198.7926112274
PWY-6606: guanosine nucleotides degradation II|g__Blautia.s__Ruminococcus_torques	11.1239069056
NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli)	196.9235566449
NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli)|g__Bacteroides.s__Bacteroides_uniformis	112.1260012854
PWY-8073: lipid IVA biosynthesis (P. putida)	196.9235566449
PWY-8073: lipid IVA biosynthesis (P. putida)|g__Bacteroides.s__Bacteroides_uniformis	112.1260012854
SALVADEHYPOX-PWY: adenosine nucleotides degradation II	192.3674504189
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|g__Anaerostipes.s__Anaerostipes_hadrus	34.8615879828
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|unclassified	20.9156897344
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|g__Blautia.s__Ruminococcus_torques	10.9355428659
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate	186.9419725345
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate|g__Anaerostipes.s__Anaerostipes_hadrus	71.1550006159
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate|unclassified	20.8547125569
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate|g__Erysipelatoclostridium.s__Clostridium_innocuum	3.5731267130
PWY-8004: Entner-Doudoroff pathway I	185.3276096675
PWY-7013: (S)-propane-1,2-diol degradation	185.2358739881
PWY-7013: (S)-propane-1,2-diol degradation|g__Eubacterium.s__Eubacterium_hallii	73.2174395374
PWY-2941: L-lysine biosynthesis II	184.2739203755
PWY-2941: L-lysine biosynthesis II|unclassified	33.2881675212
PWY-1861: formaldehyde assimilation II (assimilatory RuMP Cycle)	180.9640822025
PWY-1861: formaldehyde assimilation II (assimilatory RuMP Cycle)|g__Anaerostipes.s__Anaerostipes_hadrus	49.4608566001
PWY-1861: formaldehyde assimilation II (assimilatory RuMP Cycle)|unclassified	31.3090583749
P185-PWY: formaldehyde assimilation III (dihydroxyacetone cycle)	167.4697955631
PWY-7356: thiamine diphosphate salvage IV (yeast)	165.5654369130
PWY-5005: biotin biosynthesis II	163.1467928284
PWY-5005: biotin biosynthesis II|g__Blautia.s__Ruminococcus_torques	8.0834809211
PWY-8131: 5'-deoxyadenosine degradation II	159.6682839694
PWY-8131: 5'-deoxyadenosine degradation II|unclassified	17.1114120775
PWY-8131: 5'-deoxyadenosine degradation II|g__Hungatella.s__Hungatella_hathewayi	7.1022585937
PWY-8131: 5'-deoxyadenosine degradation II|g__Lachnoclostridium.s__Clostridium_clostridioforme	5.0018903895
FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation	159.3543918344
FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation|unclassified	10.3585253816
FUCCAT-PWY: fucose degradation	156.6653828355
FUCCAT-PWY: fucose degradation|g__Blautia.s__Ruminococcus_torques	74.3499202437
FUCCAT-PWY: fucose degradation|unclassified	16.0653260485
PWY-6590: superpathway of Clostridium acetobutylicum acidogenic fermentation	150.9706243558
PWY-6807: xyloglucan degradation II (exoglucanase)	143.3995777854
HEXITOLDEGSUPER-PWY: superpathway of hexitol degradation (bacteria)	141.3207985217
GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol	140.5667959790
GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol|g__Anaerostipes.s__Anaerostipes_hadrus	31.4683921272
GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol|g__Blautia.s__Ruminococcus_torques	13.1466552257
GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol|unclassified	6.4227546247
PWY-7392: taxadiene biosynthesis (engineered)	124.7221103907
PWY-4041: &gamma;-glutamyl cycle	119.3961980804
PWY-4041: &gamma;-glutamyl cycle|unclassified	4.9381759759
CENTFERM-PWY: pyruvate fermentation to butanoate	118.3296036912
DAPLYSINESYN-PWY: L-lysine biosynthesis I	109.2824715290
GLUDEG-I-PWY: GABA shunt	108.6257809631
PWY-5022: 4-aminobutanoate degradation V	103.5085535978
PWY-6906: chitin derivatives degradation	98.1764674593
POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli)	97.9658705705
PWY-6895: superpathway of thiamine diphosphate biosynthesis II	97.3328571220
PWY-5838: superpathway of menaquinol-8 biosynthesis I	88.1104193969
PWY66-409: superpathway of purine nucleotide salvage	82.3444265110
PWY-5897: superpathway of menaquinol-11 biosynthesis	80.1607383006
PWY-5898: superpathway of menaquinol-12 biosynthesis	80.1607383006
PWY-5899: superpathway of menaquinol-13 biosynthesis	80.1607383006
GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronosides degradation	78.6108136093
GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronosides degradation|unclassified	11.4965626386
GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronosides degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	8.5683738107
RUMP-PWY: formaldehyde oxidation I	71.8474530881
FOLSYN-PWY: superpathway of tetrahydrofolate biosynthesis and salvage	71.2141259435
PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type	70.2022823159
PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type|unclassified	3.1400534471
GALACTUROCAT-PWY: D-galacturonate degradation I	68.8255194004
GALACTUROCAT-PWY: D-galacturonate degradation I|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	19.2724921733
GALACTUROCAT-PWY: D-galacturonate degradation I|unclassified	6.4724030394
FERMENTATION-PWY: mixed acid fermentation	68.5046714753
FERMENTATION-PWY: mixed acid fermentation|unclassified	34.4384871412
CITRULBIO-PWY: L-citrulline biosynthesis	68.4163340073
CITRULBIO-PWY: L-citrulline biosynthesis|g__Coprococcus.s__Coprococcus_catus	8.5190476142
PWY-5971: palmitate biosynthesis (type II fatty acid synthase)	66.5035188810
LACTOSECAT-PWY: lactose and galactose degradation I	66.3206728897
LACTOSECAT-PWY: lactose and galactose degradation I|g__Anaerostipes.s__Anaerostipes_hadrus	34.1487707547
BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I	64.8663597915
PWY-5861: superpathway of demethylmenaquinol-8 biosynthesis I	64.4374000569
PWY0-1477: ethanolamine utilization	60.9319475690
PWY0-1477: ethanolamine utilization|unclassified	38.3095105400
PWY0-1477: ethanolamine utilization|g__Blautia.s__Blautia_obeum	9.7181311040
PWY0-1477: ethanolamine utilization|g__Coprococcus.s__Coprococcus_catus	6.6756508153
PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type	60.2041821332
PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type|unclassified	2.8287965449
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation	59.3309790295
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	18.8816320909
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|unclassified	13.5072475387
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|g__Hungatella.s__Hungatella_hathewayi	7.5234958971
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|g__Lachnoclostridium.s__Clostridium_clostridioforme	1.5830747755
PWY-7242: D-fructuronate degradation	58.0458335620
PWY-7242: D-fructuronate degradation|unclassified	16.0352742890
PWY-7242: D-fructuronate degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	13.1983383545
GALACTITOLCAT-PWY: galactitol degradation	57.9320886961
GALACTITOLCAT-PWY: galactitol degradation|g__Anaerostipes.s__Anaerostipes_hadrus	43.5929561618
PWY-4984: urea cycle	57.6032460658
PWY-4984: urea cycle|g__Coprococcus.s__Coprococcus_catus	7.7342934663
PWY0-1479: tRNA processing	57.3603386317
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation	56.9645481218
FASYN-ELONG-PWY: fatty acid elongation -- saturated	56.6674996739
FASYN-ELONG-PWY: fatty acid elongation -- saturated|g__Alistipes.s__Alistipes_finegoldii	16.2056410266
PWY-7234: inosine-5'-phosphate biosynthesis III	53.9625234452
PWY-7234: inosine-5'-phosphate biosynthesis III|unclassified	30.4083757032
PWY-6549: L-glutamine biosynthesis III	53.4320239212
PWY-6549: L-glutamine biosynthesis III|unclassified	23.3436893069
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis	53.4284803524
PWY-6588: pyruvate fermentation to acetone	53.4073686357
PWY-6588: pyruvate fermentation to acetone|g__Coprococcus.s__Coprococcus_catus	15.5732247102
PWY-5989: stearate biosynthesis II (bacteria and plants)	52.5378369173
PWY-5989: stearate biosynthesis II (bacteria and plants)|g__Alistipes.s__Alistipes_finegoldii	13.2399660569
PWY-6519: 8-amino-7-oxononanoate biosynthesis I	52.1304026225
PWY-6859: all-trans-farnesol biosynthesis	52.0751977394
PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)	51.1160282806
PWY0-1297: superpathway of purine deoxyribonucleosides degradation	50.4126297037
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|g__Blautia.s__Ruminococcus_torques	25.6817091598
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|unclassified	13.2597840920
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|g__Lachnoclostridium.s__Clostridium_clostridioforme	8.5914730183
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|g__Coprococcus.s__Coprococcus_catus	6.6803308567
PWY-7664: oleate biosynthesis IV (anaerobic)	50.3259480160
PWY-7664: oleate biosynthesis IV (anaerobic)|g__Alistipes.s__Alistipes_finegoldii	15.7642924193
PWY-6612: superpathway of tetrahydrofolate biosynthesis	48.4569776652
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	46.2286799382
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)|g__Alistipes.s__Alistipes_finegoldii	14.8140248078
PWY-7115: C4 photosynthetic carbon assimilation cycle, NAD-ME type	44.7037268653
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation	44.4602398704
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|g__Lachnoclostridium.s__Clostridium_clostridioforme	5.9755853242
PWY0-862: (5Z)-dodecenoate biosynthesis I	43.7917469931
PWY0-862: (5Z)-dodecenoate biosynthesis I|g__Alistipes.s__Alistipes_finegoldii	15.2119122313
PWY-6305: superpathway of putrescine biosynthesis	43.7491384050
PWY1ZNC-1: assimilatory sulfate reduction IV	41.5236686330
PWY4LZ-257: superpathway of fermentation (Chlamydomonas reinhardtii)	41.4253577775
PWY4LZ-257: superpathway of fermentation (Chlamydomonas reinhardtii)|unclassified	11.2431618005
PWY-6969: TCA cycle V (2-oxoglutarate synthase)	40.1444825653
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis	39.9489674890
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis|unclassified	13.3037867664
HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent)	39.3779842252
PWY0-1061: superpathway of L-alanine biosynthesis	37.8027567692
PWY0-1061: superpathway of L-alanine biosynthesis|g__Blautia.s__Ruminococcus_torques	10.6175868593
PWY0-1061: superpathway of L-alanine biosynthesis|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	6.0493801165
PWY-5367: petroselinate biosynthesis	36.9313995752
PWY-5367: petroselinate biosynthesis|g__Blautia.s__Ruminococcus_torques	32.7184236224
PWY-7315: dTDP-N-acetylthomosamine biosynthesis	36.1793671271
PWY-7315: dTDP-N-acetylthomosamine biosynthesis|g__Asaccharobacter.s__Asaccharobacter_celatus	13.0261540211
PWY-7315: dTDP-N-acetylthomosamine biosynthesis|unclassified	3.4682195371
PWY-7992: superpathway of menaquinol-8 biosynthesis III	35.2420111316
P161-PWY: acetylene degradation (anaerobic)	34.0497797665
P161-PWY: acetylene degradation (anaerobic)|unclassified	10.1425019277
PWY-6531: mannitol cycle	33.1622862026
PWY-5837: 2-carboxy-1,4-naphthoquinol biosynthesis	32.1864125920
PYRIDNUCSAL-PWY: NAD salvage pathway I (PNC VI cycle)	31.2280345548
PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation)	30.5798168743
PWY-5913: partial TCA cycle (obligate autotrophs)	29.7276683397
PWY-5913: partial TCA cycle (obligate autotrophs)|unclassified	12.9562031430
P42-PWY: incomplete reductive TCA cycle	29.5925759323
PWY-5690: TCA cycle II (plants and fungi)	28.5597108899
GALACTARDEG-PWY: D-galactarate degradation I	28.4866163503
GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation	28.4866163503
METHGLYUT-PWY: superpathway of methylglyoxal degradation	27.8695558306
METHGLYUT-PWY: superpathway of methylglyoxal degradation|unclassified	5.6499284144
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I	27.4659618656
PWY-6572: chondroitin sulfate degradation I (bacterial)	26.1538111286
PWY-6572: chondroitin sulfate degradation I (bacterial)|g__Bacteroides.s__Bacteroides_thetaiotaomicron	12.7185991051
PWY-5136: fatty acid &beta;-oxidation II (plant peroxisome)	25.4398888318
PWY-5136: fatty acid &beta;-oxidation II (plant peroxisome)|g__Coprococcus.s__Coprococcus_catus	20.6491910152
SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis	25.2228122165
PWY3O-4107: NAD salvage pathway V (PNC V cycle)	23.2231716048
GLUCARDEG-PWY: D-glucarate degradation I	23.1970079102
TCA: TCA cycle I (prokaryotic)	22.4759723336
PWY-5130: 2-oxobutanoate degradation I	19.6626562199
PWY-6478: GDP-D-glycero-&alpha;-D-manno-heptose biosynthesis	19.4481215786
PWY-6478: GDP-D-glycero-&alpha;-D-manno-heptose biosynthesis|g__Bacteroides.s__Bacteroides_thetaiotaomicron	16.5237763991
PWY-7371: 1,4-dihydroxy-6-naphthoate biosynthesis II	14.2244480146
PWY-7371: 1,4-dihydroxy-6-naphthoate biosynthesis II|unclassified	14.2244480146
P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)	13.2461591379
P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)|unclassified	9.8121867735
PWY-6293: superpathway of L-cysteine biosynthesis (fungi)	12.7998242037
PWY-7254: TCA cycle VII (acetate-producers)	11.6904876050
REDCITCYC: TCA cycle VI (Helicobacter)	11.5613989684
SO4ASSIM-PWY: assimilatory sulfate reduction I	11.3561719883
NAD-BIOSYNTHESIS-II: NAD salvage pathway III (to nicotinamide riboside)	9.3137092656
PWY-5981: CDP-diacylglycerol biosynthesis III	9.3067888211
PWY-801: homocysteine and cysteine interconversion	7.7327418053
PWY-6435: 4-hydroxybenzoate biosynthesis III (plants)	7.3291017987
