# Pathway	31-8B_Abundance
PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)|g__Asaccharobacter.s__Asaccharobacter_celatus	14.8306632694
PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)|g__Adlercreutzia.s__Adlercreutzia_equolifaciens	7.5339978865
PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)	412.2057616648
PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)|unclassified	18.8655611110
PWY-7761: NAD salvage pathway II (PNC IV cycle)	408.2902265803
PWY-7761: NAD salvage pathway II (PNC IV cycle)|unclassified	62.4738421010
GLYCOLYSIS-E-D: superpathway of glycolysis and the Entner-Doudoroff pathway	403.3480329922
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis	402.3092510142
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	226.3655302440
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis|g__Bacteroides.s__Bacteroides_ovatus	58.7720649036
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis|g__Bacteroides.s__Bacteroides_thetaiotaomicron	25.0559695346
HISDEG-PWY: L-histidine degradation I	401.9459244434
HISDEG-PWY: L-histidine degradation I|g__Bacteroides.s__Bacteroides_uniformis	223.7014007095
HISDEG-PWY: L-histidine degradation I|g__Bacteroides.s__Bacteroides_ovatus	59.4720202100
HISDEG-PWY: L-histidine degradation I|unclassified	43.3008200565
HISDEG-PWY: L-histidine degradation I|g__Bacteroides.s__Bacteroides_vulgatus	34.9288867376
HISDEG-PWY: L-histidine degradation I|g__Bacteroides.s__Bacteroides_thetaiotaomicron	21.2917804140
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I	389.5399970452
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Bacteroides.s__Bacteroides_uniformis	205.1330868955
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus	59.3829397406
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Bacteroides.s__Bacteroides_thetaiotaomicron	24.3314170446
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|unclassified	20.6319373001
PWY-6168: flavin biosynthesis III (fungi)	376.5175465848
PWY-6606: guanosine nucleotides degradation II	373.9134643096
PWY-6606: guanosine nucleotides degradation II|g__Blautia.s__Ruminococcus_torques	22.7693821280
SALVADEHYPOX-PWY: adenosine nucleotides degradation II	370.9607642215
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|g__Anaerostipes.s__Anaerostipes_hadrus	66.1429153111
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|unclassified	42.5724164564
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|g__Blautia.s__Ruminococcus_torques	19.7065165103
PWY-6902: chitin degradation II (Vibrio)	359.1891522252
PWY-6902: chitin degradation II (Vibrio)|g__Bacteroides.s__Bacteroides_uniformis	283.8988024718
PWY-6902: chitin degradation II (Vibrio)|g__Bacteroides.s__Bacteroides_thetaiotaomicron	22.3660082858
PWY-6902: chitin degradation II (Vibrio)|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	9.5573978227
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation	355.3250554921
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Dialister.s__Dialister_invisus	143.9632932215
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Eggerthella.s__Eggerthella_lenta	23.4368052611
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|unclassified	10.9242998197
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Asaccharobacter.s__Asaccharobacter_celatus	10.9067749170
PWY-5676: acetyl-CoA fermentation to butanoate II	353.5903661580
PWY-5676: acetyl-CoA fermentation to butanoate II|g__Anaerostipes.s__Anaerostipes_hadrus	88.5600516934
PWY-5676: acetyl-CoA fermentation to butanoate II|g__Coprococcus.s__Coprococcus_catus	28.3451494204
NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli)	346.9618672396
NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli)|g__Bacteroides.s__Bacteroides_uniformis	212.5754241672
PWY-8073: lipid IVA biosynthesis (P. putida)	346.9618672396
PWY-8073: lipid IVA biosynthesis (P. putida)|g__Bacteroides.s__Bacteroides_uniformis	212.5754241672
PPGPPMET-PWY: ppGpp metabolism	339.9005442958
PWY-1861: formaldehyde assimilation II (assimilatory RuMP Cycle)	337.3071325338
PWY-1861: formaldehyde assimilation II (assimilatory RuMP Cycle)|unclassified	77.3399345291
PWY-1861: formaldehyde assimilation II (assimilatory RuMP Cycle)|g__Anaerostipes.s__Anaerostipes_hadrus	77.1608023036
PWY-8004: Entner-Doudoroff pathway I	317.2911238514
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate	314.2369849358
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate|g__Anaerostipes.s__Anaerostipes_hadrus	114.1868752909
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate|unclassified	50.5159410184
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate|g__Erysipelatoclostridium.s__Clostridium_innocuum	5.4930002413
PWY-7356: thiamine diphosphate salvage IV (yeast)	306.0156934855
PWY-7356: thiamine diphosphate salvage IV (yeast)|unclassified	36.3767764706
PWY-7356: thiamine diphosphate salvage IV (yeast)|g__Agathobaculum.s__Agathobaculum_butyriciproducens	12.5045136424
PWY-5005: biotin biosynthesis II	303.5509214176
PWY-5005: biotin biosynthesis II|g__Blautia.s__Ruminococcus_torques	14.7300488626
FUCCAT-PWY: fucose degradation	283.9052788045
FUCCAT-PWY: fucose degradation|g__Blautia.s__Ruminococcus_torques	132.1616968329
FUCCAT-PWY: fucose degradation|unclassified	22.7321626169
PWY-7013: (S)-propane-1,2-diol degradation	283.3165878323
PWY-7013: (S)-propane-1,2-diol degradation|g__Eubacterium.s__Eubacterium_hallii	125.7075319355
PWY-2941: L-lysine biosynthesis II	280.0794470216
PWY-2941: L-lysine biosynthesis II|unclassified	18.8413552539
PWY-2941: L-lysine biosynthesis II|g__Erysipelatoclostridium.s__Clostridium_innocuum	7.6693554190
PWY-8131: 5'-deoxyadenosine degradation II	278.6146831391
PWY-8131: 5'-deoxyadenosine degradation II|unclassified	22.2030152115
PWY-8131: 5'-deoxyadenosine degradation II|g__Hungatella.s__Hungatella_hathewayi	14.5676277025
PWY-8131: 5'-deoxyadenosine degradation II|g__Lachnoclostridium.s__Clostridium_clostridioforme	10.0960780519
PWY-6807: xyloglucan degradation II (exoglucanase)	274.8388475396
P185-PWY: formaldehyde assimilation III (dihydroxyacetone cycle)	263.9744336855
PWY-6590: superpathway of Clostridium acetobutylicum acidogenic fermentation	256.5772542562
FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation	255.2710852104
FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation|unclassified	16.6173734596
HEXITOLDEGSUPER-PWY: superpathway of hexitol degradation (bacteria)	248.0253599129
PWY-7392: taxadiene biosynthesis (engineered)	233.9134499333
GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol	225.2032579144
GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol|g__Anaerostipes.s__Anaerostipes_hadrus	54.2626568868
GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol|g__Blautia.s__Ruminococcus_torques	24.3176870926
GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol|unclassified	12.4573561730
PWY-4041: &gamma;-glutamyl cycle	208.8338709232
PWY-4041: &gamma;-glutamyl cycle|unclassified	8.3211401677
CENTFERM-PWY: pyruvate fermentation to butanoate	201.1671448271
POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli)	182.6624943714
PWY-6895: superpathway of thiamine diphosphate biosynthesis II	178.1481365252
DAPLYSINESYN-PWY: L-lysine biosynthesis I	175.0655558074
DAPLYSINESYN-PWY: L-lysine biosynthesis I|unclassified	13.8042661996
PWY-6906: chitin derivatives degradation	166.0652040216
FOLSYN-PWY: superpathway of tetrahydrofolate biosynthesis and salvage	165.6906006721
GLUDEG-I-PWY: GABA shunt	165.3193980556
PWY-5022: 4-aminobutanoate degradation V	157.6976325512
FERMENTATION-PWY: mixed acid fermentation	149.3727255981
FERMENTATION-PWY: mixed acid fermentation|unclassified	60.6890060389
PWY-5838: superpathway of menaquinol-8 biosynthesis I	143.4941205074
PWY-5897: superpathway of menaquinol-11 biosynthesis	130.3016568297
PWY-5898: superpathway of menaquinol-12 biosynthesis	130.3016568297
PWY-5899: superpathway of menaquinol-13 biosynthesis	130.3016568297
GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronosides degradation	127.7675588358
GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronosides degradation|unclassified	19.1894627727
GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronosides degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	16.0787182668
CITRULBIO-PWY: L-citrulline biosynthesis	121.8995634180
CITRULBIO-PWY: L-citrulline biosynthesis|g__Coprococcus.s__Coprococcus_catus	12.5975087744
PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type	121.3568226943
PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type|unclassified	3.1704012501
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis	118.6039508562
PWY-6612: superpathway of tetrahydrofolate biosynthesis	113.6065114881
RUMP-PWY: formaldehyde oxidation I	112.5871738320
GALACTUROCAT-PWY: D-galacturonate degradation I	111.0692915523
GALACTUROCAT-PWY: D-galacturonate degradation I|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	30.1734714404
GALACTUROCAT-PWY: D-galacturonate degradation I|unclassified	17.6840176585
GALACTUROCAT-PWY: D-galacturonate degradation I|g__Clostridium.s__Clostridium_sp_CAG_58	6.5498751275
PWY0-1477: ethanolamine utilization	110.0239096944
PWY0-1477: ethanolamine utilization|unclassified	74.2978459513
PWY0-1477: ethanolamine utilization|g__Blautia.s__Blautia_obeum	13.1636038079
PWY0-1477: ethanolamine utilization|g__Coprococcus.s__Coprococcus_catus	11.6194385924
PWY-6549: L-glutamine biosynthesis III	108.4920317011
PWY-6549: L-glutamine biosynthesis III|unclassified	33.6341315933
GALACTITOLCAT-PWY: galactitol degradation	106.0245881868
GALACTITOLCAT-PWY: galactitol degradation|g__Anaerostipes.s__Anaerostipes_hadrus	80.7722521786
PWY-5861: superpathway of demethylmenaquinol-8 biosynthesis I	104.8833950420
PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type	104.2729346977
PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type|unclassified	2.8414743473
PWY66-409: superpathway of purine nucleotide salvage	103.1299455400
PWY-4984: urea cycle	102.6380202477
PWY-4984: urea cycle|g__Coprococcus.s__Coprococcus_catus	12.0983021747
PWY0-1479: tRNA processing	101.3367457152
PWY0-1297: superpathway of purine deoxyribonucleosides degradation	99.9715316774
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|g__Blautia.s__Ruminococcus_torques	33.2224422124
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|unclassified	26.1143931240
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|g__Lachnoclostridium.s__Clostridium_clostridioforme	15.8230561900
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|g__Coprococcus.s__Coprococcus_catus	7.9884981340
LACTOSECAT-PWY: lactose and galactose degradation I	99.5454701653
LACTOSECAT-PWY: lactose and galactose degradation I|g__Anaerostipes.s__Anaerostipes_hadrus	56.4909494456
PWY-5971: palmitate biosynthesis (type II fatty acid synthase)	98.9672064278
PWY-6859: all-trans-farnesol biosynthesis	97.9734000484
BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I	96.5392172497
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation	94.9757271552
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	28.2345565396
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|unclassified	17.4258457557
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|g__Hungatella.s__Hungatella_hathewayi	14.3098129979
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|g__Lachnoclostridium.s__Clostridium_clostridioforme	2.3994159174
PWY-7234: inosine-5'-phosphate biosynthesis III	93.8850443564
PWY-7234: inosine-5'-phosphate biosynthesis III|unclassified	54.4764525665
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation	93.8391529231
PWY-7242: D-fructuronate degradation	93.0784312808
PWY-7242: D-fructuronate degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	22.2912103879
PWY-7242: D-fructuronate degradation|unclassified	19.0530386313
PWY-5989: stearate biosynthesis II (bacteria and plants)	90.1261988269
PWY-5989: stearate biosynthesis II (bacteria and plants)|g__Alistipes.s__Alistipes_finegoldii	17.8626423795
PWY1ZNC-1: assimilatory sulfate reduction IV	88.2366473685
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation	88.0240434275
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|g__Lachnoclostridium.s__Clostridium_clostridioforme	11.7588346708
PWY-7115: C4 photosynthetic carbon assimilation cycle, NAD-ME type	87.6372218421
PWY-6969: TCA cycle V (2-oxoglutarate synthase)	86.4337931868
FASYN-ELONG-PWY: fatty acid elongation -- saturated	83.9034389798
FASYN-ELONG-PWY: fatty acid elongation -- saturated|g__Alistipes.s__Alistipes_finegoldii	23.1886470738
PWY4LZ-257: superpathway of fermentation (Chlamydomonas reinhardtii)	82.1944687949
PWY4LZ-257: superpathway of fermentation (Chlamydomonas reinhardtii)|unclassified	20.7866763372
PWY-6588: pyruvate fermentation to acetone	82.1681085468
PWY-6588: pyruvate fermentation to acetone|g__Coprococcus.s__Coprococcus_catus	25.1070041967
PWY-5265: peptidoglycan biosynthesis II (staphylococci)	81.9454375114
PWY0-1061: superpathway of L-alanine biosynthesis	80.4893188182
PWY0-1061: superpathway of L-alanine biosynthesis|g__Blautia.s__Ruminococcus_torques	27.3420177857
PWY0-1061: superpathway of L-alanine biosynthesis|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	15.3037289369
PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)	78.6745054569
PWY-6305: superpathway of putrescine biosynthesis	78.2816005749
PWY-6519: 8-amino-7-oxononanoate biosynthesis I	77.2359365985
PWY-7664: oleate biosynthesis IV (anaerobic)	74.3628551471
PWY-7664: oleate biosynthesis IV (anaerobic)|g__Alistipes.s__Alistipes_finegoldii	22.2739531488
HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent)	72.1525834930
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	71.1191366083
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)|g__Alistipes.s__Alistipes_finegoldii	20.7126424397
PWY-7315: dTDP-N-acetylthomosamine biosynthesis	69.9214980901
PWY-7315: dTDP-N-acetylthomosamine biosynthesis|unclassified	21.3268297290
PWY-7315: dTDP-N-acetylthomosamine biosynthesis|g__Asaccharobacter.s__Asaccharobacter_celatus	20.9895036728
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis	69.8461949980
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis|unclassified	20.7610619702
P161-PWY: acetylene degradation (anaerobic)	67.7647524243
P161-PWY: acetylene degradation (anaerobic)|unclassified	20.5024592007
PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation)	65.8398451647
PWY0-862: (5Z)-dodecenoate biosynthesis I	64.5728311761
PWY0-862: (5Z)-dodecenoate biosynthesis I|g__Alistipes.s__Alistipes_finegoldii	21.1610038341
PWY-7992: superpathway of menaquinol-8 biosynthesis III	63.3834106005
PWY-5367: petroselinate biosynthesis	63.3324897730
PWY-5367: petroselinate biosynthesis|g__Blautia.s__Ruminococcus_torques	55.9608946944
PWY-6531: mannitol cycle	61.6039323531
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I	61.4983433871
PWY-5690: TCA cycle II (plants and fungi)	56.6506587439
PWY-5913: partial TCA cycle (obligate autotrophs)	56.6463180448
PWY-5913: partial TCA cycle (obligate autotrophs)|unclassified	14.6938379078
SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis	54.3770306638
PWY-6572: chondroitin sulfate degradation I (bacterial)	52.1948181705
PWY-6572: chondroitin sulfate degradation I (bacterial)|g__Bacteroides.s__Bacteroides_thetaiotaomicron	25.8628162906
PWY-5837: 2-carboxy-1,4-naphthoquinol biosynthesis	51.9756675300
PWY-6470: peptidoglycan biosynthesis V (&beta;-lactam resistance)	50.8086472308
GALACTARDEG-PWY: D-galactarate degradation I	49.3883977731
GALACTARDEG-PWY: D-galactarate degradation I|g__Lachnoclostridium.s__Clostridium_clostridioforme	10.5620112675
GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation	49.3883977731
GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation|g__Lachnoclostridium.s__Clostridium_clostridioforme	10.5620112675
PWY-5136: fatty acid &beta;-oxidation II (plant peroxisome)	46.5963380926
PWY-5136: fatty acid &beta;-oxidation II (plant peroxisome)|g__Coprococcus.s__Coprococcus_catus	36.4011173171
METHGLYUT-PWY: superpathway of methylglyoxal degradation	44.7186378422
METHGLYUT-PWY: superpathway of methylglyoxal degradation|unclassified	7.4284615196
PWY-6478: GDP-D-glycero-&alpha;-D-manno-heptose biosynthesis	42.3948465440
PWY-6478: GDP-D-glycero-&alpha;-D-manno-heptose biosynthesis|g__Bacteroides.s__Bacteroides_thetaiotaomicron	33.4604225579
GLUCARDEG-PWY: D-glucarate degradation I	40.0110652341
GLUCARDEG-PWY: D-glucarate degradation I|g__Lachnoclostridium.s__Clostridium_clostridioforme	10.1124970270
PWY-5130: 2-oxobutanoate degradation I	39.4839330162
P42-PWY: incomplete reductive TCA cycle	36.8155109017
PYRIDNUCSAL-PWY: NAD salvage pathway I (PNC VI cycle)	33.4541745600
TCA: TCA cycle I (prokaryotic)	27.2410489034
PWY-7371: 1,4-dihydroxy-6-naphthoate biosynthesis II	25.7382525701
PWY-7371: 1,4-dihydroxy-6-naphthoate biosynthesis II|unclassified	25.7382525701
PWY3O-4107: NAD salvage pathway V (PNC V cycle)	24.6119470589
SO4ASSIM-PWY: assimilatory sulfate reduction I	24.5929406868
P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)	24.5114605297
P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)|unclassified	18.5870580653
PWY-6293: superpathway of L-cysteine biosynthesis (fungi)	22.4243431397
NAD-BIOSYNTHESIS-II: NAD salvage pathway III (to nicotinamide riboside)	15.7854341946
PWY-7254: TCA cycle VII (acetate-producers)	13.7514864335
PWY-801: homocysteine and cysteine interconversion	13.5498550653
REDCITCYC: TCA cycle VI (Helicobacter)	12.9506566659
PWY-5981: CDP-diacylglycerol biosynthesis III	12.4225657131
PWY-6435: 4-hydroxybenzoate biosynthesis III (plants)	11.9522396756
PWY66-389: phytol degradation	11.1315369803
PWY66-389: phytol degradation|unclassified	10.1056611580
PWY66-388: ceramide degradation by &alpha;-oxidation	10.9963452097
PWY-6415: L-ascorbate biosynthesis V (euglena, D-galacturonate pathway)	10.9327220367
PWY-6562: norspermidine biosynthesis	5.6125471489
