species,1-MDcol002-5-2.report,11-MDCol002-label-12-on-bottle.report,14-MDCOL003-Stool-1B-Baseline-BSB-2-4-1-4.report,15-MDcol004-3-1-pretreat.report,17-MDCOL006-3-1A.report,19-MDCOL006-3-2A.report,21-MDCOL006-2-pre-chemo-A.report,23-MDcol033-1A.report,25-MDcol036-1A.report,27-MDcol025-1B.report,28-7A-1-1.report,29-7A.report,3-MDcol002-5-1.report,30-8B.report,31-8B.report,33-6-2.report,36-40-1B.report,38-S-Swanson.report,40-MDCol002-7-43.report,42-51-1B.report,45-MDCOL005-1B.report,46-MDCOL015-1a.report,48-MDCOL039-1a.report,5-MDCOL055-Stool-1A-Baseline-BSB-2-4-1-2.report,50-MDCOL027-1a.report,52-MDCOL021-1b.report,54-MDCOL028-1b.report,60-MDcol006-4-1A.report,63-MDcol003-3-2.report,65-MDCOL003-Post-Chemo-Collection-Cycle-1-A.report,66-MDCOL004-1A.report,68-MDCOL003-3-1-Before-Chemo-2-3A.report,7-MDCOL058-Stool-1A-Baseline-BSB-2-4-1-3.report,70-MDCOL004-3-2-Post-Chemo-A.report,72-MDCOL003-4-1-4A-Before-Chemo-6.report,75-MDCOL053-1-1-1-Unknown.report,9-MDCOL062-Stool-1A-Baseline-BSB-2-4-1-3.report
Shigella_boydii,,,9.0,,5.0,,12.0,,78.0,,,,,,,,,,,,66.0,16.0,,,,19.0,387.0,,65.0,14.0,,1097.0,,,118.0,,
Shigella_dysenteriae,,,20.0,4.0,18.0,3.0,23.0,4.0,67.0,,,,,,,,,,,,22.0,18.0,,,,17.0,487.0,,100.0,51.0,,1833.0,,3.0,30.0,,
Shigella_flexneri,,,48.0,30.0,147.0,17.0,91.0,,41.0,,,,,,,,,,,,409.0,105.0,24.0,,,55.0,1521.0,,833.0,75.0,,6206.0,,93.0,175.0,,
Shigella_phage_SfII,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shigella_sonnei,,,7.0,6.0,,,4.0,,14.0,,,,,,,,,,,,59.0,6.0,,,,4.0,110.0,,20.0,,,394.0,,,14.0,,
Shimwellia_blattae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,3.0,,,,,
Shouchella_clausii,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,7.0,,,,,,,
Shouchella_lehensis,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Siccibacter_colletis,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,3.0,,,,,,,,
Sideroxyarcus_emersonii,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
Simiaoa_sunii,597.0,769.0,3858.0,14060.0,539.0,530.0,158.0,673.0,1341.0,1421.0,760.0,432.0,601.0,292.0,1007.0,736.0,524.0,6978.0,1133.0,419.0,261.0,353.0,19964.0,307.0,9540.0,77.0,6.0,8467.0,3.0,1988.0,686.0,606.0,196.0,86.0,335.0,32548.0,420.0
Siminovitchia_fortis,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Siminovitchia_sp._FSL_H7-0308,,,,,56.0,10.0,336.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sinanaerobacter_sp._ZZT-01,3.0,4.0,3.0,7.0,1.0,2.0,6.0,3.0,,,1.0,,5.0,1.0,2.0,3.0,5.0,6.0,2.0,1.0,1.0,4.0,4.0,3.0,7.0,,,13.0,,,,,,,,5.0,5.0
Sinomonas_sp._P10A9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Sinorhizobium_alkalisoli,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,
Sinorhizobium_americanum,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
Sinorhizobium_sp._BG8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
Sinorhizobium_sp._RAC02,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,
Siophivirus_SIOphi,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,
Skermania_piniformis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
Skunavirus_CB14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
Skunavirus_CHPC964,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,
Skunavirus_E1127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,
Skunavirus_i0139,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skunavirus_sv37201,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Skunavirus_sv51701,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skunavirus_sv62605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,
Skunavirus_sv63302,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,
Skunavirus_sv712,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slackia_heliotrinireducens,1.0,2.0,,3.0,,2.0,,2.0,3.0,,,,,1.0,,1.0,,,,1.0,3.0,1.0,4.0,,2.0,,,,,,,,,,1.0,13.0,4.0
Sneathia_vaginalis,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
Sodaliphilus_pleomorphus,3.0,5.0,,16.0,,,,6.0,,10.0,,4.0,5.0,2.0,4.0,1.0,3.0,5.0,8.0,4.0,4.0,1.0,15.0,,13.0,,,,,,3.0,,5.0,,,9.0,194.0
Sodalis_glossinidius,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,
Solendovirus_venanicotianae,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
Solibacillus_daqui,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
Solibacillus_sp._FSL_W8-0372,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solibacillus_sp._R5-41,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,
Solibaculum_mannosilyticum,393.0,454.0,62.0,1502.0,162.0,226.0,199.0,59.0,344.0,239.0,336.0,224.0,393.0,72.0,304.0,263.0,426.0,867.0,421.0,279.0,63.0,622.0,240.0,137.0,951.0,478.0,45.0,231.0,16.0,89.0,122.0,62.0,128.0,40.0,24.0,1389.0,490.0
Solidesulfovibrio_carbinolicus,,,,,,,,10.0,,,3.0,5.0,12.0,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,
Solidesulfovibrio_carbinoliphilus,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solobacterium_moorei,60.0,53.0,,13.0,1.0,128.0,,,52.0,49.0,9.0,1.0,7.0,4.0,51.0,39.0,27.0,11.0,36.0,43.0,1.0,227.0,117.0,13.0,7.0,1018.0,,24.0,,10.0,78.0,1.0,7.0,,,29.0,31.0
Solwaraspora_sp._WMMA2065,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
Sorangium_cellulosum,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
Sphaerochaeta_associata,,1.0,,,1.0,,,,1.0,,,,,,,,,3.0,,,,,,,1.0,,,,,,,,,,,,
Sphaerochaeta_pleomorpha,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
Sphingobacterium_bambusae,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Sphingobacterium_daejeonense,,,,,,,,10.0,,3.0,,,,,,,,,,,8.0,,,,,,,,21.0,,,,,,5.0,4.0,6.0
Sphingobacterium_faecium,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,
Sphingobacterium_lactis,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sphingobacterium_sp._DR205,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sphingobacterium_sp._ML3W,,,,,,,,,,,,,,,,,2.0,,,3.0,,,,,,,,,,,,,,,,,
Sphingobacterium_sp._SYP-B4668,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sphingobacterium_spiritivorum,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
Sphingobium_cloacae,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,
Sphingobium_indicum,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sphingobium_phenoxybenzoativorans,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Sphingobium_sp._AntQ-1,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,
Sphingobium_xenophagum,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,
Sphingomicrobium_aestuariivivum,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
Sphingomonas_alpina,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
Sphingomonas_kaistensis,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
Sphingomonas_lacunae,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sphingomonas_nostoxanthinifaciens,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sphingomonas_sp._CV7422,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Sphingomonas_sp._KRR8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
Sphingomonas_sp._LaA6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
Sphingomonas_sp._NBWT7,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
Sphingomonas_sp._NIC1,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sphingopyxis_alaskensis,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Sphingopyxis_fribergensis,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Sphingopyxis_indica,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,
Sphingopyxis_sp._QXT-31,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,
Sphingorhabdus_lacus,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
Sphingorhabdus_sp._YGSMI21,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
Sphingosinicella_microcystinivorans,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sphingosinithalassobacter_tenebrarum,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Spiroplasma_ixodetis,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
Spiroplasma_sp._SV19,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
Spiroplasma_syrphidicola,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,
Spiroplasma_turonicum,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spirosoma_oryzicola,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,
Spirosoma_rhododendri,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
Spirosoma_sp._KUDC1026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
Spirosoma_taeanense,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,
Sporofaciens_musculi,4.0,8.0,86.0,,1.0,3.0,,1.0,3.0,2.0,5.0,4.0,14.0,4.0,13.0,13.0,16.0,34.0,14.0,9.0,,7.0,2.0,5.0,,1.0,5.0,2.0,,76.0,,48.0,4.0,,24.0,10.0,
Sporolactobacillus_sp._Y61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,
Sporomusa_ovata,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
Sporomusa_rhizae,,,,,,,6.0,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,
Sporomusa_sphaeroides,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,
Sporomusa_termitida,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,
Sporosarcina_pasteurii,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,
Sporosarcina_sp._Marseille-Q4063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,
Sporosarcina_sp._Te-1,,,,,,,,,,,,,,,4.0,,,,2.0,,,,,,,,,,,,,,,,,,
Staphylococcus_agnetis,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
Staphylococcus_arlettae,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Staphylococcus_aureus,11.0,18.0,,,30.0,47.0,11.0,,7.0,40.0,,,58.0,,,,,,9.0,,1459.0,,,,,6.0,27.0,,2.0,31.0,,3.0,11.0,,3.0,21.0,
Staphylococcus_capitis,,,,,,,,,,,,,,,,,,,,,94.0,,,,,,,,,,,,,,,,
Staphylococcus_caprae,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
Staphylococcus_carnosus,,,,,,,,,,,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,
Staphylococcus_condimenti,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Staphylococcus_delphini,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Staphylococcus_devriesei,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
Staphylococcus_epidermidis,,,22.0,,3.0,5.0,7.0,,2.0,,,,,,,,,5.0,,,42721.0,,18.0,,15.0,192.0,,44.0,,,,46.0,7.0,,,13.0,
Staphylococcus_equorum,,,,,,,,,,,,,,,25.0,6.0,,,,,,,,,,,,,,,,,,,,,
Staphylococcus_haemolyticus,,,,,,,,,,,,,,,,,,,,,10.0,,6.0,,,,,,,,,,,,,,
Staphylococcus_hominis,,,,,,,,,,,,,,,,,,,,,1928.0,,,,,,,,,,,2.0,,,,3.0,
Staphylococcus_hyicus,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
Staphylococcus_lugdunensis,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,
Staphylococcus_pasteuri,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,2.0,,,,,,,,,,,,1.0,,
Staphylococcus_pettenkoferi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
Staphylococcus_phage_StB12,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
Staphylococcus_phage_StB27,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
Staphylococcus_pseudintermedius,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,1.0,,
Staphylococcus_saccharolyticus,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Staphylococcus_saprophyticus,3.0,,,,,,,,,,3.0,,,,5.0,,,8.0,,,1.0,,,,,,,,,,,,,,2.0,1.0,
Staphylococcus_shinii,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Staphylococcus_simulans,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Staphylococcus_sp._693-2,3.0,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,
Staphylococcus_sp._IVB6181,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
Staphylococcus_succinus,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Staphylococcus_warneri,,,,,,,,,,1.0,6.0,,,,3.0,,,,,,106.0,,,,,,4.0,,,,,,,,,,
Staphylococcus_xylosus,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,1.0,,,,,,,,,67.0,
Staphylospora_marina,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
Stella_humosa,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
Stenotrophomonas_acidaminiphila,,,,,,,,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,,,,
Stenotrophomonas_maltophilia,4.0,,,8.0,,,,,,,,,,,,26.0,14.0,,5.0,4.0,2.0,,14.0,,7.0,,,,,,,,,,,3.0,
Stenotrophomonas_sp._ZAC14D2_NAIMI4_7,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steroidobacter_denitrificans,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
Sterolibacterium_denitrificans,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Stomatobaculum_sp._F0698,3.0,8.0,1.0,40.0,,1.0,1.0,1.0,60.0,26.0,5.0,1.0,9.0,5.0,15.0,15.0,4.0,56.0,8.0,2.0,14.0,6.0,30.0,3.0,15.0,1.0,,3.0,,,1.0,,19.0,1.0,2.0,6.0,6.0
Streptobacillus_moniliformis,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,4.0,,,,4.0,25.0
Streptococcus_acidominimus,2.0,2.0,2.0,47.0,,,,29.0,,163.0,1.0,,5.0,,10.0,,4.0,20.0,11.0,1.0,4.0,33.0,23.0,2.0,32.0,1.0,2.0,1.0,,,1.0,,24.0,,2.0,6.0,60.0
Streptococcus_agalactiae,46.0,112.0,1093.0,133.0,6.0,22.0,34.0,108.0,1292.0,124.0,40.0,28.0,77.0,21.0,76.0,146.0,89.0,54.0,484.0,17.0,401.0,24.0,127.0,,406.0,2494.0,15.0,52.0,,689.0,7.0,398.0,,4.0,79.0,88.0,
Streptococcus_alactolyticus,3.0,,303.0,1.0,,1.0,2.0,,,,,,3.0,,3.0,3.0,3.0,,12.0,1.0,2.0,1.0,,1.0,1.0,9.0,,1.0,,392.0,,346.0,1.0,,,,
Streptococcus_anginosus,223.0,282.0,1313.0,12.0,3.0,66.0,404.0,108.0,4.0,547.0,105.0,14.0,36.0,24.0,171.0,430.0,157.0,235.0,502.0,476.0,643.0,186.0,24.0,29.0,345.0,8433.0,6.0,21.0,4.0,394.0,1.0,144.0,9.0,,42.0,430.0,43.0
Streptococcus_australis,10.0,37.0,287.0,3.0,,9.0,9.0,11.0,407.0,720.0,6.0,,2.0,,13.0,18.0,12.0,96.0,235.0,3.0,13.0,91.0,269.0,8.0,24.0,2412.0,1.0,13.0,4.0,220.0,,144.0,2.0,,30.0,1071.0,1.0
Streptococcus_canis,,,,16.0,,1.0,,,16.0,3.0,,,2.0,,,1.0,2.0,1.0,12.0,5.0,1.0,,6.0,11.0,5.0,1.0,,,,,,5.0,3.0,,,9.0,11.0
Streptococcus_chenjunshii,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Streptococcus_constellatus,10.0,33.0,52.0,2.0,,2.0,8.0,15.0,4.0,7.0,,11.0,3.0,,3.0,9.0,6.0,7.0,15.0,2.0,40.0,45.0,38.0,7.0,11.0,1056.0,,2.0,,24.0,5.0,16.0,6.0,,4.0,45.0,7.0
Streptococcus_cristatus,2.0,2.0,48.0,6.0,,,1.0,14.0,1.0,62.0,1.0,2.0,3.0,3.0,8.0,8.0,4.0,6.0,8.0,,4.0,1.0,64.0,2.0,5.0,100.0,,,,16.0,,10.0,2.0,,44.0,88.0,3.0
Streptococcus_dentalis,27.0,72.0,1409.0,10.0,,79.0,2.0,5.0,13.0,862.0,13.0,6.0,16.0,4.0,80.0,81.0,40.0,87.0,134.0,3.0,18.0,94.0,696.0,22.0,68.0,10025.0,,27.0,29.0,808.0,,697.0,25.0,,156.0,910.0,6.0
Streptococcus_didelphis,,,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Streptococcus_dysgalactiae,4.0,25.0,255.0,13.0,21.0,29.0,1.0,,,,,,4.0,,10.0,,,4.0,50.0,,9.0,,,3.0,71.0,278.0,,1.0,,108.0,5.0,50.0,,,99.0,28.0,
Streptococcus_equi,,2.0,60.0,2.0,,,,6.0,1.0,3.0,2.0,,1.0,,8.0,1.0,3.0,1.0,2.0,2.0,21.0,36.0,10.0,,3.0,78.0,,,2.0,104.0,1.0,17.0,,,4.0,28.0,
Streptococcus_equinus,,,,,,,1.0,2.0,,4.0,5.0,,1.0,,4.0,6.0,2.0,13.0,,3.0,15.0,,1.0,,14.0,4.0,,1.0,,,,1.0,,,,11.0,
Streptococcus_ferus,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,1.0
Streptococcus_gallolyticus,,,,,,,2.0,,,11.0,,,,,,,2.0,,,,,,,,,78.0,,2.0,,,,,,,,5.0,
Streptococcus_gordonii,21.0,58.0,130.0,4.0,9.0,59.0,66.0,95.0,9.0,487.0,26.0,4.0,6.0,7.0,112.0,84.0,40.0,41.0,118.0,10.0,72.0,9.0,145.0,22.0,845.0,5004.0,,32.0,7.0,82.0,,77.0,8.0,,7.0,632.0,1.0
Streptococcus_gwangjuense,1.0,1.0,9.0,,,2.0,2.0,,5.0,112.0,4.0,3.0,1.0,,3.0,4.0,4.0,1.0,7.0,2.0,2.0,25.0,6.0,1.0,,57.0,,,,15.0,,3.0,,,4.0,37.0,
Streptococcus_halotolerans,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Streptococcus_ilei,8.0,10.0,106.0,1.0,,9.0,1.0,5.0,176.0,398.0,2.0,2.0,9.0,,20.0,5.0,18.0,55.0,156.0,1.0,12.0,38.0,156.0,4.0,11.0,1090.0,,,2.0,66.0,,41.0,2.0,,12.0,395.0,1.0
Streptococcus_iners_subsp._hyiners,,3.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
Streptococcus_infantarius,,29.0,6.0,,,,4.0,,,,,1.0,3.0,,3.0,,1.0,85.0,98.0,9.0,,,11.0,1.0,1.0,6.0,,,,13.0,,4.0,3.0,,,,11.0
Streptococcus_infantis,,,46.0,3.0,,,,6.0,4.0,121.0,,,,6.0,4.0,1.0,1.0,3.0,1.0,1.0,,14.0,20.0,,1.0,118.0,14.0,1.0,1.0,12.0,,13.0,1.0,,6.0,124.0,
Streptococcus_intermedius,17.0,28.0,42.0,6.0,4.0,10.0,5.0,,5.0,20.0,14.0,9.0,22.0,10.0,53.0,32.0,44.0,24.0,23.0,5.0,211.0,5.0,19.0,5.0,6.0,111.0,,1.0,,29.0,,8.0,8.0,,11.0,37.0,1.0
Streptococcus_koreensis,4.0,21.0,177.0,,,14.0,7.0,,62.0,323.0,2.0,,2.0,2.0,,12.0,7.0,32.0,82.0,,4.0,41.0,109.0,4.0,8.0,950.0,,4.0,9.0,98.0,,111.0,4.0,,27.0,256.0,
Streptococcus_lactarius,6.0,28.0,592.0,,1.0,20.0,9.0,3.0,23.0,116.0,4.0,,6.0,3.0,23.0,24.0,4.0,26.0,44.0,3.0,30.0,41.0,115.0,2.0,55.0,1793.0,6.0,7.0,14.0,390.0,,271.0,3.0,,63.0,286.0,
Streptococcus_lingualis,96.0,181.0,3107.0,7.0,2.0,117.0,15.0,20.0,47.0,1469.0,19.0,22.0,32.0,10.0,170.0,280.0,62.0,217.0,200.0,26.0,54.0,209.0,444.0,47.0,281.0,14951.0,26.0,28.0,46.0,1637.0,,1379.0,27.0,,385.0,2068.0,1.0
Streptococcus_lutetiensis,26.0,34.0,3.0,17.0,,,1.0,3.0,53.0,12.0,10.0,1.0,11.0,7.0,41.0,20.0,58.0,51.0,15.0,9.0,5.0,66.0,51.0,5.0,118.0,42.0,12.0,17.0,,9.0,,35.0,20.0,,12.0,387.0,10.0
Streptococcus_macedonicus,5.0,,,,,4.0,8.0,,,,,,,,,,,,301.0,,,,,,6.0,38.0,432.0,,,,,,5.0,,6.0,,
Streptococcus_merionis,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Streptococcus_milleri,,,72.0,2.0,,6.0,,20.0,,,,,,,,,,,,,101.0,18.0,3.0,,4.0,899.0,,,,28.0,,13.0,,,4.0,40.0,
Streptococcus_mitis,1.0,5.0,193.0,1.0,6.0,27.0,5.0,14.0,30.0,484.0,52.0,13.0,5.0,11.0,77.0,20.0,30.0,11.0,16.0,5.0,185.0,89.0,28.0,1.0,17.0,635.0,8.0,7.0,1.0,168.0,,55.0,5.0,,28.0,359.0,
Streptococcus_mutans,1123.0,608.0,4465.0,108.0,1522.0,5165.0,4150.0,108.0,,27.0,212.0,78.0,836.0,116.0,825.0,964.0,618.0,76.0,256.0,149.0,278.0,,70.0,62.0,55.0,1424.0,,762.0,4.0,1750.0,2.0,236.0,156.0,3.0,309.0,1149.0,3.0
Streptococcus_oralis,19.0,13.0,1025.0,5.0,1.0,12.0,8.0,28.0,20.0,412.0,16.0,2.0,11.0,6.0,42.0,23.0,31.0,14.0,47.0,7.0,672.0,144.0,104.0,17.0,34.0,1843.0,18.0,9.0,5.0,329.0,,446.0,1.0,,72.0,496.0,
Streptococcus_oriscaviae,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,7.0,,,,,,,
Streptococcus_parapneumoniae,1.0,1.0,,,,1.0,,1.0,1.0,31.0,1.0,,,,3.0,,1.0,,3.0,,11.0,1.0,,,6.0,69.0,,,1.0,,,,,,3.0,5.0,
Streptococcus_parasanguinis,360.0,651.0,13883.0,43.0,1.0,703.0,134.0,146.0,250.0,10753.0,105.0,50.0,168.0,117.0,791.0,1007.0,354.0,634.0,921.0,84.0,181.0,1193.0,3629.0,257.0,1112.0,73265.0,71.0,290.0,225.0,7637.0,,6007.0,136.0,,1669.0,12881.0,15.0
Streptococcus_parasuis,7.0,11.0,97.0,9.0,,,7.0,27.0,60.0,23.0,5.0,3.0,11.0,6.0,9.0,6.0,9.0,191.0,106.0,10.0,3.0,4.0,49.0,4.0,26.0,7.0,1.0,,,135.0,,27.0,6.0,,1.0,6.0,4.0
Streptococcus_parauberis,,,6.0,3.0,5.0,4.0,1.0,,,1.0,,,,,,,,5.0,21.0,1.0,,1.0,1.0,,,4.0,3.0,,,4.0,,,,,10.0,,
Streptococcus_pasteurianus,115.0,316.0,25.0,551.0,14.0,47.0,153.0,101.0,4.0,319.0,193.0,97.0,213.0,,234.0,565.0,135.0,748.0,831.0,238.0,497.0,1494.0,804.0,209.0,678.0,68.0,,64.0,143.0,94.0,10.0,226.0,119.0,,474.0,180.0,260.0
Streptococcus_periodonticum,,,30.0,,,,,3.0,,59.0,,,2.0,,6.0,3.0,2.0,8.0,7.0,2.0,,,2.0,,,173.0,,,,,,6.0,2.0,,,14.0,5.0
Streptococcus_phage_APCM01,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
Streptococcus_phage_EJ-1,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Streptococcus_phage_PH10,,,1.0,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,
Streptococcus_phage_PH15,,,,,,,,,1.0,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,1.0,
